14-Digit PIN #,Street Number,Dir.,Street Name,Type,Sq. Ft.,Ward,Community Area,Zoning Classification,TIF District,Location
20-19-430-039-0000,1648,W,71ST,ST,3124,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"1648 W 71ST ST
CHICAGO, IL
(41.764899, -87.665724)"
20-19-313-013-0000,6815,S,BELL,AVE,3125,16,CHICAGO LAWN,M1-1,NOT IN TIF,"6815 S BELL AVE
CHICAGO, IL
(41.769663, -87.679626)"
20-20-400-007-0000,6711,S,RACINE,AVE,2991,16,ENGLEWOOD,RS-3,NOT IN TIF,"6711 S RACINE AVE
CHICAGO, IL
(41.772123, -87.654319)"
20-19-225-010-0000,6625,S,WINCHESTER,,3339,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6625 S WINCHESTER
CHICAGO, IL
(41.77316, -87.672554)"
20-17-119-010-0000,5725,S,BISHOP,,3119,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5725 S BISHOP
CHICAGO, IL
(41.79003, -87.660835)"
20-18-105-001-0000,2057,W,GARFIELD,BLVD,5980,15,WEST ENGLEWOOD,RT-4,NOT IN TIF,"2057 W GARFIELD BLVD
CHICAGO, IL
(41.793551, -87.676594)"
20-19-202-001-0000,1857,W,63,ST,3547,15,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1857 W 63 ST
CHICAGO, IL
(41.779319, -87.670747)"
20-30-214-043-0000,7248,S,MARSHFIELD,,3118,17,WEST ENGLEWOOD,RS-2,NOT IN TIF,"7248 S MARSHFIELD
CHICAGO, IL
(41.762185, -87.664977)"
20-17-125-033-0000,1500,W,59TH,ST,6248,16,WEST ENGLEWOOD,M1-1,63rd/Ashland,"1500 W 59TH ST
CHICAGO, IL
(41.786811, -87.661946)"
20-17-313-003-0000,6039,S,ADA,ST,3112,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6039 S ADA ST
CHICAGO, IL
(41.78378, -87.658275)"
20-17-321-040-0000,6134,S,THROOP,ST,4406,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6134 S THROOP ST
CHICAGO, IL
(41.782132, -87.65712)"
20-19-425-013-0000,7031,S,WINCHESTER,AVE,4687,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"7031 S WINCHESTER AVE
CHICAGO, IL
(41.765677, -87.672345)"
20-29-216-013-0000,7333,S,RACINE,AVE,3101,17,ENGLEWOOD,B1-1,NOT IN TIF,"7333 S RACINE AVE
CHICAGO, IL
(41.760393, -87.654005)"
20-18-221-028-0000,5708,S,PAULINA,ST,3129,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5708 S PAULINA ST
CHICAGO, IL
(41.790042, -87.666902)"
20-18-411-012-0000,6031,S,HONORE,ST,3106,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6031 S HONORE ST
CHICAGO, IL
(41.783978, -87.670384)"
20-20-400-018-0000,6743,S,RACINE,AVE,2991,16,ENGLEWOOD,RS-3,NOT IN TIF,"6743 S RACINE AVE
CHICAGO, IL
(41.771093, -87.65429)"
20-17-330-021-0000,1314,W,63RD,ST,2945,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"1314 W 63RD ST
CHICAGO, IL
(41.779573, -87.65765)"
20-17-326-039-0000,1500,W,63RD,ST,5532,16,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1500 W 63RD ST
CHICAGO, IL
(41.779514, -87.661992)"
20-18-410-034-0000,6024,S,HONORE,ST,3106,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6024 S HONORE ST
CHICAGO, IL
(41.78407, -87.670387)"
20-20-224-035-0000,1150,W,MARQUETTE,RD,3259,16,ENGLEWOOD,B3-1,Englewood Neighborhood,"1150 W MARQUETTE RD
CHICAGO, IL
(41.772355, -87.653932)"
20-18-420-004-0000,6109,S,WOOD,ST,3103,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6109 S WOOD ST
CHICAGO, IL
(41.782733, -87.669106)"
20-17-327-033-0000,1458,W,63RD,ST,3126,16,WEST ENGLEWOOD,PD 911,63rd/Ashland,"1458 W 63RD ST
CHICAGO, IL
(41.77952, -87.661619)"
20-17-130-034-0000,1238,W,59TH,ST,3125,16,WEST ENGLEWOOD,M1-1,NOT IN TIF,"1238 W 59TH ST
CHICAGO, IL
(41.786878, -87.65621)"
20-20-111-023-0000,6457,S,BISHOP,ST,3104,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6457 S BISHOP ST
CHICAGO, IL
(41.776127, -87.660487)"
20-20-308-019-0000,6810,S,JUSTINE,ST,3039,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6810 S JUSTINE ST
CHICAGO, IL
(41.77001, -87.662786)"
20-18-230-002-0000,5803,S,PAULINA,,3121,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5803 S PAULINA
CHICAGO, IL
(41.788477, -87.66685)"
20-18-430-029-0000,6244,S,MARSHFIELD,AVE,3116,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6244 S MARSHFIELD AVE
CHICAGO, IL
(41.779924, -87.665457)"
20-19-400-034-0000,6730,S,WINCHESTER,AVE,3099,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6730 S WINCHESTER AVE
CHICAGO, IL
(41.771137, -87.672491)"
20-20-314-028-0000,6820,S,ELIZABETH,ST,3100,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6820 S ELIZABETH ST
CHICAGO, IL
(41.769828, -87.655462)"
20-20-327-012-0000,7031,S,BISHOP,ST,3115,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"7031 S BISHOP ST
CHICAGO, IL
(41.765798, -87.660214)"
20-20-104-002-0000,1339,W,63RD,ST,18744,16,WEST ENGLEWOOD,PD 911,Englewood Neighborhood,"1339 W 63RD ST
CHICAGO, IL
(41.779563, -87.658334)"
20-19-127-017-0000,6641,S,HAMILTON,,3156,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6641 S HAMILTON
CHICAGO, IL
(41.773083, -87.677392)"
20-20-101-038-0000,6342,S,LAFLIN,,3102,16,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6342 S LAFLIN
CHICAGO, IL
(41.778552, -87.661733)"
20-20-321-022-0000,6953,S,ADA,ST,3107,6,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6953 S ADA ST
CHICAGO, IL
(41.767074, -87.657797)"
20-20-302-033-0000,6726,S,BISHOP,ST,3123,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6726 S BISHOP ST
CHICAGO, IL
(41.771407, -87.660381)"
20-17-208-008-0000,5619,S,RACINE,AVE,3122,16,ENGLEWOOD,B3-2,Englewood Neighborhood,"5619 S RACINE AVE
CHICAGO, IL
(41.791774, -87.654807)"
20-19-313-016-0000,2216,W,69TH,ST,4748,16,CHICAGO LAWN,M1-1,NOT IN TIF,"2216 W 69TH ST
CHICAGO, IL
(41.768371, -87.679393)"
20-17-101-014-0000,5531,S,JUSTINE,ST,3071,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5531 S JUSTINE ST
CHICAGO, IL
(41.792826, -87.663305)"
20-19-313-019-0000,2208,W,69TH,ST,3123,16,CHICAGO LAWN,M1-1,NOT IN TIF,"2208 W 69TH ST
CHICAGO, IL
(41.768415, -87.678946)"
20-20-307-029-0000,6758,S,RACINE,AVE,3003,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6758 S RACINE AVE
CHICAGO, IL
(41.77065, -87.654278)"
20-19-411-043-0000,1804,W,69TH,ST,6249,17,WEST ENGLEWOOD,B3-1,NOT IN TIF,"1804 W 69TH ST
CHICAGO, IL
(41.768503, -87.668953)"
20-19-326-003-0000,2118,W,69TH,PL,3108,17,WEST ENGLEWOOD,RS-2,NOT IN TIF,"2118 W 69TH PL
CHICAGO, IL
(41.767489, -87.676976)"
20-29-108-014-0000,1334,W,72ND,ST,4731,6,WEST ENGLEWOOD,RS-2,NOT IN TIF,"1334 W 72ND ST
CHICAGO, IL
(41.76317, -87.658775)"
20-19-422-039-0000,6938,S,MARSHFIELD,AVE,3116,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6938 S MARSHFIELD AVE
CHICAGO, IL
(41.767191, -87.665112)"
20-17-311-006-0000,6015,S,BISHOP,ST,3727,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6015 S BISHOP ST
CHICAGO, IL
(41.784513, -87.660708)"
20-19-206-023-0000,6351,S,PAULINA,ST,3075,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6351 S PAULINA ST
CHICAGO, IL
(41.778225, -87.666671)"
20-29-216-009-0000,7325,S,RACINE,AVE,3101,17,ENGLEWOOD,B1-1,NOT IN TIF,"7325 S RACINE AVE
CHICAGO, IL
(41.76067, -87.654011)"
20-17-315-018-0000,6043,S,ELIZABETH,ST,3854,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6043 S ELIZABETH ST
CHICAGO, IL
(41.783745, -87.655794)"
20-18-427-001-0000,6201,S,HONORE,ST,3009,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6201 S HONORE ST
CHICAGO, IL
(41.780996, -87.670317)"
20-17-305-014-0000,5921,S,ADA,ST,3120,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5921 S ADA ST
CHICAGO, IL
(41.786192, -87.658324)"
20-18-217-038-0000,5750,S,WOLCOTT,AVE,3719,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5750 S WOLCOTT AVE
CHICAGO, IL
(41.788775, -87.671719)"
20-29-132-060-0000,7420,S,RACINE,AV,3123,17,WEST ENGLEWOOD,B1-1,79th Street Corridor,"7420 S RACINE AV
CHICAGO, IL
(41.758947, -87.653971)"
20-19-422-004-0000,1651,W,69TH,ST,3125,17,WEST ENGLEWOOD,B3-1,NOT IN TIF,"1651 W 69TH ST
CHICAGO, IL
(41.768532, -87.665836)"
20-20-320-032-0000,6928,S,ADA,ST,3093,6,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6928 S ADA ST
CHICAGO, IL
(41.767754, -87.657818)"
20-17-301-004-0000,1517,W,59,ST,3126,16,WEST ENGLEWOOD,B3-1,63rd/Ashland,"1517 W 59 ST
CHICAGO, IL
(41.7868, -87.662643)"
20-17-302-003-0000,5900,S,BISHOP,ST,13907,16,WEST ENGLEWOOD,C1-1,63rd/Ashland,"5900 S BISHOP ST
CHICAGO, IL
(41.78656, -87.660746)"
20-20-327-018-0000,1411,W,70TH,ST,3994,6,WEST ENGLEWOOD,RS-3,NOT IN TIF,"1411 W 70TH ST
CHICAGO, IL
(41.766795, -87.660114)"
20-17-119-040-0000,5738,S,LOOMIS,BLVD,3119,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5738 S LOOMIS BLVD
CHICAGO, IL
(41.789348, -87.659597)"
20-19-410-042-0000,1842,W,69TH,ST,3120,17,WEST ENGLEWOOD,B3-1,NOT IN TIF,"1842 W 69TH ST
CHICAGO, IL
(41.768477, -87.670479)"
20-20-322-037-0000,6946,S,ELIZABETH,ST,4094,6,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6946 S ELIZABETH ST
CHICAGO, IL
(41.767258, -87.655376)"
20-19-217-029-0000,6522,S,WOLCOTT,,3581,15,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6522 S WOLCOTT
CHICAGO, IL
(41.775323, -87.671363)"
20-29-108-011-0000,1307,W,71ST,ST,3150,6,WEST ENGLEWOOD,RS-2,NOT IN TIF,"1307 W 71ST ST
CHICAGO, IL
(41.765002, -87.657718)"
20-18-427-007-0000,6219,S,HONORE,ST,2979,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6219 S HONORE ST
CHICAGO, IL
(41.780595, -87.670302)"
20-20-110-037-0000,6434,S,BISHOP,ST,3111,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6434 S BISHOP ST
CHICAGO, IL
(41.776625, -87.660507)"
20-19-406-016-0000,6733,S,PAULINA,ST,3026,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6733 S PAULINA ST
CHICAGO, IL
(41.771207, -87.666449)"
20-19-401-013-0000,6723,S,WINCHESTER,AVE,3102,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6723 S WINCHESTER AVE
CHICAGO, IL
(41.771353, -87.672501)"
20-18-225-025-0000,5840,S,WOLCOTT,AVE,3103,15,WEST ENGLEWOOD,M1-1,63rd/Ashland,"5840 S WOLCOTT AVE
CHICAGO, IL
(41.787248, -87.671672)"
20-18-431-001-0000,6201,S,MARSHFIELD,AVE,6894,16,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6201 S MARSHFIELD AVE
CHICAGO, IL
(41.781101, -87.66549)"
20-18-430-021-0000,6224,S,MARSHFIELD,AVE,3116,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6224 S MARSHFIELD AVE
CHICAGO, IL
(41.78049, -87.665474)"
20-18-411-013-0000,6033,S,HONORE,ST,3105,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6033 S HONORE ST
CHICAGO, IL
(41.783856, -87.67038)"
20-20-103-005-0000,1415,W,63RD,ST,3127,16,WEST ENGLEWOOD,PD 911,63rd/Ashland,"1415 W 63RD ST
CHICAGO, IL
(41.779544, -87.659999)"
20-18-401-004-0000,1919,W,59,ST,3001,15,WEST ENGLEWOOD,C1-1,63rd/Ashland,"1919 W 59 ST
CHICAGO, IL
(41.786673, -87.672396)"
20-18-403-033-0000,5930,S,WOOD,ST,2984,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"5930 S WOOD ST
CHICAGO, IL
(41.785775, -87.669203)"
20-18-431-017-0000,6245,S,MARSHFIELD,AVE,3021,16,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6245 S MARSHFIELD AVE
CHICAGO, IL
(41.779941, -87.665458)"
20-18-207-002-0000,1623,W,GARFIELD,BLVD,3664,16,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1623 W GARFIELD BLVD
CHICAGO, IL
(41.793664, -87.66549)"
20-18-410-001-0000,6001,S,WOLCOTT,AVE,3011,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6001 S WOLCOTT AVE
CHICAGO, IL
(41.784799, -87.671628)"
20-19-417-008-0000,6921,S,WINCHESTER,,3113,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6921 S WINCHESTER
CHICAGO, IL
(41.767839, -87.672374)"
20-18-427-006-0000,6217,S,HONORE,ST,2981,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6217 S HONORE ST
CHICAGO, IL
(41.780685, -87.670306)"
20-17-116-014-0000,5741,S,ASHLAND,AVE,4252,16,WEST ENGLEWOOD,PD 1142,63rd/Ashland,"5741 S ASHLAND AVE
CHICAGO, IL
(41.789172, -87.664388)"
20-20-113-017-0000,6543,S,JUSTINE,ST,3086,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6543 S JUSTINE ST
CHICAGO, IL
(41.77448, -87.662864)"
20-17-303-031-0000,5952,S,LOOMIS,BLVD,3630,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5952 S LOOMIS BLVD
CHICAGO, IL
(41.785256, -87.65952)"
20-18-208-016-0000,5647,S,DAMEN,,3732,15,WEST ENGLEWOOD,B1-1,NOT IN TIF,"5647 S DAMEN
CHICAGO, IL
(41.790761, -87.674218)"
20-18-410-027-0000,6008,S,HONORE,ST,3106,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6008 S HONORE ST
CHICAGO, IL
(41.784609, -87.670405)"
20-19-415-002-0000,6803,S,MARSHFIELD,AVE,3134,17,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6803 S MARSHFIELD AVE
CHICAGO, IL
(41.770197, -87.665206)"
20-17-318-033-0000,6149,S,LAFLIN,ST,5854,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6149 S LAFLIN ST
CHICAGO, IL
(41.782263, -87.661864)"
20-19-106-023-0000,6345,S,HOYNE,AVE,3128,16,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6345 S HOYNE AVE
CHICAGO, IL
(41.777957, -87.676295)"
20-18-429-036-0000,1720,W,63RD,ST,7143,15,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1720 W 63RD ST
CHICAGO, IL
(41.779468, -87.667476)"
20-17-301-010-0000,1501,W,59,ST,4553,16,WEST ENGLEWOOD,B3-1,63rd/Ashland,"1501 W 59 ST
CHICAGO, IL
(41.786811, -87.661946)"
20-19-201-012-0000,6317,S,WINCHESTER,AVE,3686,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6317 S WINCHESTER AVE
CHICAGO, IL
(41.778778, -87.672679)"
20-19-422-019-0000,6941,S,PAULINA,ST,3115,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6941 S PAULINA ST
CHICAGO, IL
(41.76719, -87.666313)"
20-17-328-038-0000,1412,W,63RD,ST,3019,16,WEST ENGLEWOOD,PD 911,63rd/Ashland,"1412 W 63RD ST
CHICAGO, IL
(41.779544, -87.659976)"
20-17-316-005-0000,6111,S,ASHLAND,AVE,2470,16,WEST ENGLEWOOD,B3-2,63rd/Ashland,"6111 S ASHLAND AVE
CHICAGO, IL
(41.782966, -87.66425)"
20-18-404-013-0000,5921,S,WOOD,ST,3109,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"5921 S WOOD ST
CHICAGO, IL
(41.786034, -87.669209)"
20-19-313-007-0000,6815,S,BELL,AVE,3124,16,CHICAGO LAWN,M1-1,NOT IN TIF,"6815 S BELL AVE
CHICAGO, IL
(41.769663, -87.679626)"
20-20-109-035-0000,6426,S,LAFLIN,ST,3096,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6426 S LAFLIN ST
CHICAGO, IL
(41.776907, -87.661694)"
20-18-215-016-0000,5641,S,MARSHFIELD,AVE,2906,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5641 S MARSHFIELD AVE
CHICAGO, IL
(41.790979, -87.6657)"
20-17-100-014-0000,5516,S,JUSTINE,ST,2916,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5516 S JUSTINE ST
CHICAGO, IL
(41.793116, -87.663329)"
20-19-203-023-0000,6314,S,WOOD,,2994,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6314 S WOOD
CHICAGO, IL
(41.778976, -87.669066)"
20-19-201-033-0000,6340,S,WOLCOTT,,3833,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6340 S WOLCOTT
CHICAGO, IL
(41.778385, -87.671466)"
20-17-208-001-0000,5601,S,RACINE,AVE,2984,16,ENGLEWOOD,B3-2,Englewood Neighborhood,"5601 S RACINE AVE
CHICAGO, IL
(41.792269, -87.654816)"
20-20-321-025-0000,1309,W,69TH,ST,6255,6,WEST ENGLEWOOD,RS-3,NOT IN TIF,"1309 W 69TH ST
CHICAGO, IL
(41.76866, -87.65711)"
20-18-427-039-0000,1816,W,63RD,ST,3001,15,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1816 W 63RD ST
CHICAGO, IL
(41.779423, -87.669811)"
20-17-111-043-0000,5650,S,LOOMIS,,3122,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"5650 S LOOMIS
CHICAGO, IL
(41.791381, -87.659644)"
20-18-427-038-0000,1818,W,63,ST,3001,15,WEST ENGLEWOOD,B3-2,63rd/Ashland,"1818 W 63 ST
CHICAGO, IL
(41.779422, -87.66985)"
20-19-422-006-0000,1645,W,69TH,ST,3124,17,WEST ENGLEWOOD,B3-1,NOT IN TIF,"1645 W 69TH ST
CHICAGO, IL
(41.768535, -87.665649)"
20-19-127-016-0000,6639,S,HAMILTON,AVE,3159,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6639 S HAMILTON AVE
CHICAGO, IL
(41.772771, -87.67739)"
20-19-406-027-0000,6710,S,MARSHFIELD,AVE,4192,16,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6710 S MARSHFIELD AVE
CHICAGO, IL
(41.771664, -87.66527)"
20-19-211-036-0000,6434,S,WOOD,ST,2945,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6434 S WOOD ST
CHICAGO, IL
(41.776485, -87.668985)"
20-17-116-010-0000,5731,S,ASHLAND,AVE,2835,16,WEST ENGLEWOOD,PD 1142,63rd/Ashland,"5731 S ASHLAND AVE
CHICAGO, IL
(41.789402, -87.664393)"
20-17-327-035-0000,1454,W,63RD,ST,3126,16,WEST ENGLEWOOD,PD 911,63rd/Ashland,"1454 W 63RD ST
CHICAGO, IL
(41.779523, -87.661413)"
20-20-102-038-0000,6342,S,BISHOP,ST,3115,16,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6342 S BISHOP ST
CHICAGO, IL
(41.778258, -87.660568)"
20-18-413-016-0000,6039,S,HERMITAGE,AVE,3106,15,WEST ENGLEWOOD,RS-3,63rd/Ashland,"6039 S HERMITAGE AVE
CHICAGO, IL
(41.783664, -87.667965)"
