14-Digit PIN #,Street Number,Dir.,Street Name,Type,Sq. Ft.,Ward,Community Area,Zoning Classification,TIF District,Location
20-28-107-022-0000,7159,S,EGGLESTON,AVE,4006,6,ENGLEWOOD,RT-4,67th/Wentworth,"7159 S EGGLESTON AVE
CHICAGO, IL
(41.763663, -87.635852)"
20-16-218-028-0000,149,W,57TH,PL,1996,20,ENGLEWOOD,RS-3,Washington Park,"149 W 57TH PL
CHICAGO, IL
(41.789947, -87.629637)"
20-16-411-035-0000,6046,S,LA SALLE,ST,3885,20,ENGLEWOOD,RS-3,Washington Park,"6046 S LA SALLE ST
CHICAGO, IL
(41.784402, -87.629003)"
20-17-426-004-0000,6209,S,ABERDEEN,ST,4685,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6209 S ABERDEEN ST
CHICAGO, IL
(41.781118, -87.652129)"
20-16-409-015-0000,315,W,60TH,PL,5676,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"315 W 60TH PL
CHICAGO, IL
(41.78451, -87.633388)"
20-16-300-015-0000,5941,S,HALSTED,ST,2804,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"5941 S HALSTED ST
CHICAGO, IL
(41.78568, -87.644908)"
20-17-212-024-0000,5612,S,SANGAMON,ST,3138,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5612 S SANGAMON ST
CHICAGO, IL
(41.791975, -87.648719)"
20-17-219-030-0000,5712,S,MORGAN,ST,3133,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5712 S MORGAN ST
CHICAGO, IL
(41.79013, -87.649896)"
20-16-309-024-0000,656,W,61ST,,3096,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"656 W 61ST
CHICAGO, IL
(41.782552, -87.641472)"
20-21-303-016-0000,6748,S,PARNELL,AVE,6401,6,ENGLEWOOD,RT-4,67th/Wentworth,"6748 S PARNELL AVE
CHICAGO, IL
(41.771099, -87.6387)"
20-16-101-018-0000,5549,S,EMERALD,AVE,4574,20,ENGLEWOOD,RS-3,NOT IN TIF,"5549 S EMERALD AVE
CHICAGO, IL
(41.792531, -87.643882)"
20-21-300-025-0000,751,W,MARQUETTE,RD,3927,6,ENGLEWOOD,RT-4,67th/Wentworth,"751 W MARQUETTE RD
CHICAGO, IL
(41.772502, -87.643876)"
20-17-423-063-0000,807,W,61ST,ST,822,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"807 W 61ST ST
CHICAGO, IL
(41.783386, -87.645229)"
20-17-409-029-0000,6026,S,ABERDEEN,ST,4470,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6026 S ABERDEEN ST
CHICAGO, IL
(41.784351, -87.652208)"
20-16-100-011-0000,5537,S,HALSTED,ST,3057,20,ENGLEWOOD,B3-2,47th/Halsted,"5537 S HALSTED ST
CHICAGO, IL
(41.792804, -87.645107)"
20-21-319-035-0000,6952,S,EGGLESTON,AVE,3127,6,ENGLEWOOD,RT-4,67th/Wentworth,"6952 S EGGLESTON AVE
CHICAGO, IL
(41.767412, -87.636006)"
20-17-211-012-0000,5631,S,CARPENTER,ST,3259,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5631 S CARPENTER ST
CHICAGO, IL
(41.791507, -87.651135)"
20-20-209-005-0000,6415,S,MAY,,3108,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6415 S MAY
CHICAGO, IL
(41.777554, -87.653241)"
20-16-100-072-0000,740,W,57TH,ST,2923,20,ENGLEWOOD,RS-3,NOT IN TIF,"740 W 57TH ST
CHICAGO, IL
(41.790708, -87.644057)"
20-20-206-002-0000,833,W,63RD,ST,10501,16,ENGLEWOOD,RT-4,Englewood Neighborhood,"833 W 63RD ST
CHICAGO, IL
(41.77976, -87.645897)"
20-16-402-006-0000,337,W,59TH,PL,3109,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"337 W 59TH PL
CHICAGO, IL
(41.786311, -87.634289)"
20-16-200-041-0000,5568,S,SHIELDS,AVE,3010,3,ENGLEWOOD,RS-3,NOT IN TIF,"5568 S SHIELDS AVE
CHICAGO, IL
(41.792431, -87.634112)"
20-20-416-033-0000,6956,S,MAY,ST,2991,6,ENGLEWOOD,RS-3,NOT IN TIF,"6956 S MAY ST
CHICAGO, IL
(41.767089, -87.652938)"
20-17-213-018-0000,5600,S,PEORIA,ST,6016,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5600 S PEORIA ST
CHICAGO, IL
(41.792393, -87.647532)"
20-17-425-031-0000,6238,S,ABERDEEN,ST,3115,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6238 S ABERDEEN ST
CHICAGO, IL
(41.780325, -87.652104)"
20-20-203-010-0000,6323,S,CARPENTER,ST,3147,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6323 S CARPENTER ST
CHICAGO, IL
(41.778942, -87.650847)"
20-17-429-036-0000,6248,S,PEORIA,DR,3163,16,ENGLEWOOD,PD 1227,Englewood Mall,"6248 S PEORIA DR
CHICAGO, IL
(41.780176, -87.647221)"
20-20-429-030-0000,916,W,71ST,,3126,6,ENGLEWOOD,RT-4,NOT IN TIF,"916 W 71ST
CHICAGO, IL
(41.765159, -87.647586)"
20-16-216-017-0000,317,W,58TH,ST,3400,20,ENGLEWOOD,RS-3,NOT IN TIF,"317 W 58TH ST
CHICAGO, IL
(41.788866, -87.633528)"
20-17-402-020-0000,5937,S,ABERDEEN,ST,3119,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5937 S ABERDEEN ST
CHICAGO, IL
(41.785807, -87.652261)"
20-16-113-015-0000,5737,S,EMERALD,AVE,3106,20,ENGLEWOOD,RS-3,NOT IN TIF,"5737 S EMERALD AVE
CHICAGO, IL
(41.789531, -87.643823)"
16-23-202-015-0000,5709,S,UNION,AVE,5643,24,NORTH LAWNDALE,RT-4,Midwest,"5709 S UNION AVE
CHICAGO, IL
(41.790346, -87.642633)"
20-20-225-036-0000,6644,S,ABERDEEN,ST,3157,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6644 S ABERDEEN ST
CHICAGO, IL
(41.77285, -87.65192)"
20-17-405-045-0000,5954,S,PEORIA,ST,3162,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5954 S PEORIA ST
CHICAGO, IL
(41.785374, -87.647362)"
20-16-322-011-0000,517,W,62ND,ST,3528,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"517 W 62ND ST
CHICAGO, IL
(41.781709, -87.638199)"
20-21-317-007-0000,6918,S,PARNELL,AVE,3132,6,ENGLEWOOD,RT-4,67th/Wentworth,"6918 S PARNELL AVE
CHICAGO, IL
(41.768317, -87.638444)"
20-20-402-009-0000,6723,S,ABERDEEN,ST,3117,16,ENGLEWOOD,RS-3,NOT IN TIF,"6723 S ABERDEEN ST
CHICAGO, IL
(41.771623, -87.651887)"
20-20-203-036-0000,6344,S,MORGAN,,3145,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6344 S MORGAN
CHICAGO, IL
(41.77874, -87.649625)"
20-16-315-088-0000,751,W,61ST,,1039,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"751 W 61ST
CHICAGO, IL
(41.783396, -87.644693)"
20-17-430-035-0000,832,W,63RD,ST,7849,16,ENGLEWOOD,PD 1227,Englewood Mall,"832 W 63RD ST
CHICAGO, IL
(41.779755, -87.646252)"
20-17-427-001-0000,6201,S,CARPENTER,ST,3133,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6201 S CARPENTER ST
CHICAGO, IL
(41.781333, -87.65092)"
20-16-309-029-0000,642,W,61ST,ST,6485,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"642 W 61ST ST
CHICAGO, IL
(41.783468, -87.640995)"
20-28-209-001-0000,7201,S,HARVARD,AVE,6336,6,GREATER GRAND CROSSING,RM-5,NOT IN TIF,"7201 S HARVARD AVE
CHICAGO, IL
(41.763385, -87.633387)"
20-28-104-011-0000,7148,S,PARRNELL,AVE,3129,6,ENGLEWOOD,M1-2,67th/Wentworth,"7148 S PARRNELL AVE
CHICAGO, IL
(41.764421, -87.638303)"
20-16-311-011-0000,501,W,60TH,ST,11864,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"501 W 60TH ST
CHICAGO, IL
(41.78528, -87.637936)"
20-28-200-006-0000,7120,S,HARVARD,AVE,6865,6,GREATER GRAND CROSSING,RT-4,67th/Wentworth,"7120 S HARVARD AVE
CHICAGO, IL
(41.764613, -87.633419)"
20-17-403-007-0000,1005,W,59TH,ST,3164,16,ENGLEWOOD,B3-1,Englewood Neighborhood,"1005 W 59TH ST
CHICAGO, IL
(41.786977, -87.650118)"
20-17-224-004-0000,5835,S,RACINE,,4246,16,ENGLEWOOD,M1-1,Englewood Neighborhood,"5835 S RACINE
CHICAGO, IL
(41.787771, -87.654723)"
20-20-411-020-0000,6851,S,CARPENTER,ST,3123,6,ENGLEWOOD,RS-3,67th/Wentworth,"6851 S CARPENTER ST
CHICAGO, IL
(41.769063, -87.650585)"
20-17-225-021-0000,5840,S,ABERDEEN,ST,3110,16,ENGLEWOOD,M1-1,Englewood Neighborhood,"5840 S ABERDEEN ST
CHICAGO, IL
(41.787458, -87.652282)"
20-16-300-004-0000,5907,S,HALSTED,,2799,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"5907 S HALSTED
CHICAGO, IL
(41.786798, -87.645019)"
20-17-408-006-0000,6017,S,RACINE,AVE,3120,16,ENGLEWOOD,B1-1,Englewood Neighborhood,"6017 S RACINE AVE
CHICAGO, IL
(41.784551, -87.654652)"
20-16-321-049-0000,627,W,62ND,ST,3133,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"627 W 62ND ST
CHICAGO, IL
(41.781638, -87.640584)"
20-17-417-039-0000,6154,S,ABERDEEN,ST,3368,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6154 S ABERDEEN ST
CHICAGO, IL
(41.78163, -87.652143)"
20-17-407-004-0000,815,W,59TH,ST,2906,16,ENGLEWOOD,C1-1,Englewood Neighborhood,"815 W 59TH ST
CHICAGO, IL
(41.787049, -87.645836)"
20-17-429-045-0000,906,W,63RD,ST,7564,16,ENGLEWOOD,PD 1227,Englewood Mall,"906 W 63RD ST
CHICAGO, IL
(41.77974, -87.647396)"
20-16-316-014-0000,513,W,61ST,ST,6125,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"513 W 61ST ST
CHICAGO, IL
(41.783512, -87.638033)"
20-16-205-016-0000,5613,S,LA SALLE,ST,11907,3,ENGLEWOOD,M1-1,Washington Park,"5613 S LA SALLE ST
CHICAGO, IL
(41.792387, -87.629248)"
20-20-202-014-0000,6333,S,ABERDEEN,ST,3123,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6333 S ABERDEEN ST
CHICAGO, IL
(41.778677, -87.652049)"
20-21-218-012-0000,6633,S,PERRY,AVE,5459,6,GREATER GRAND CROSSING,RS-3,Englewood Neighborhood,"6633 S PERRY AVE
CHICAGO, IL
(41.773475, -87.628391)"
20-21-302-032-0000,6742,S,LOWE,AVE,7997,6,ENGLEWOOD,RT-4,67th/Wentworth,"6742 S LOWE AVE
CHICAGO, IL
(41.771284, -87.640266)"
20-29-202-043-0000,7150,S,CARPENTER,ST,3046,6,ENGLEWOOD,RS-3,NOT IN TIF,"7150 S CARPENTER ST
CHICAGO, IL
(41.763645, -87.650442)"
20-17-429-019-0000,920,W,63RD,ST,3114,16,ENGLEWOOD,PD 1227,Englewood Mall,"920 W 63RD ST
CHICAGO, IL
(41.779733, -87.647781)"
20-17-401-010-0000,1105,W,59TH,ST,2981,16,ENGLEWOOD,B3-1,Englewood Neighborhood,"1105 W 59TH ST
CHICAGO, IL
(41.786935, -87.652568)"
20-17-430-032-0000,848,W,63RD,ST,5537,16,ENGLEWOOD,PD 1227,Englewood Mall,"848 W 63RD ST
CHICAGO, IL
(41.779755, -87.646257)"
20-16-315-095-0000,6111,S,HALSTED,,951,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"6111 S HALSTED
CHICAGO, IL
(41.78305, -87.644863)"
20-17-229-029-0000,924,W,59TH,ST,2893,16,ENGLEWOOD,B3-1,Englewood Neighborhood,"924 W 59TH ST
CHICAGO, IL
(41.786989, -87.648477)"
20-17-423-042-0000,6118,S,HALSTED,,1453,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"6118 S HALSTED
CHICAGO, IL
(41.782866, -87.644958)"
20-16-315-099-0000,6111,S,HALSTED,ST,146,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"6111 S HALSTED ST
CHICAGO, IL
(41.782987, -87.644861)"
20-17-422-037-0000,6146,S,GREEN,ST,4321,16,ENGLEWOOD,PD 1227,Englewood Mall,"6146 S GREEN ST
CHICAGO, IL
(41.782803, -87.646085)"
20-21-116-035-0000,6544,S,UNION,AVE,2885,20,ENGLEWOOD,RT-4,Englewood Neighborhood,"6544 S UNION AVE
CHICAGO, IL
(41.774863, -87.642678)"
20-29-218-026-0000,7302,S,CARPENTER,ST,3113,17,ENGLEWOOD,RS-3,NOT IN TIF,"7302 S CARPENTER ST
CHICAGO, IL
(41.761289, -87.650395)"
20-21-327-030-0000,7040,S,EGGLESTON,AVE,6295,6,ENGLEWOOD,RT-4,67th/Wentworth,"7040 S EGGLESTON AVE
CHICAGO, IL
(41.766407, -87.635982)"
20-28-226-015-0000,7400,S,WENTWORTH,AVE,1217,6,GREATER GRAND CROSSING,RS-3,67th/Wentworth,"7400 S WENTWORTH AVE
CHICAGO, IL
(41.759854, -87.629662)"
20-17-401-007-0000,1111,W,59,ST,2984,16,ENGLEWOOD,B3-1,Englewood Neighborhood,"1111 W 59 ST
CHICAGO, IL
(41.786932, -87.652746)"
20-16-404-014-0000,5947,S,WENTWORTH,AVE,6340,20,ENGLEWOOD,C1-1,Washington Park,"5947 S WENTWORTH AVE
CHICAGO, IL
(41.785842, -87.630256)"
20-16-316-026-0000,518,W,61ST,PL,4586,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"518 W 61ST PL
CHICAGO, IL
(41.782617, -87.638213)"
20-16-318-092-0000,611,W,61ST,PL,3362,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"611 W 61ST PL
CHICAGO, IL
(41.782579, -87.640468)"
20-17-424-029-0000,6238,S,MAY,,3107,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6238 S MAY
CHICAGO, IL
(41.780742, -87.653333)"
20-20-221-021-0000,6551,S,SANGAMON,ST,3095,6,ENGLEWOOD,RS-3,Englewood Neighborhood,"6551 S SANGAMON ST
CHICAGO, IL
(41.775135, -87.648323)"
20-16-114-021-0000,5751,S,UNION,AVE,3146,20,ENGLEWOOD,RS-3,NOT IN TIF,"5751 S UNION AVE
CHICAGO, IL
(41.789178, -87.64261)"
20-28-223-016-0000,7451,S,STEWART,AVE,4544,6,GREATER GRAND CROSSING,B3-2,67th/Wentworth,"7451 S STEWART AVE
CHICAGO, IL
(41.758362, -87.634498)"
20-16-418-003-0000,251,W,61ST,PL,3436,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"251 W 61ST PL
CHICAGO, IL
(41.782599, -87.632138)"
20-21-327-020-0000,7008,S,EGGLESTON,AVE,3629,6,ENGLEWOOD,RT-4,67th/Wentworth,"7008 S EGGLESTON AVE
CHICAGO, IL
(41.766827, -87.635993)"
20-28-125-001-0000,7401,S,EGGLESTON,AVE,8873,6,GREATER GRAND CROSSING,RT-4,NOT IN TIF,"7401 S EGGLESTON AVE
CHICAGO, IL
(41.759752, -87.63577)"
20-16-315-034-0000,627,W,61ST,ST,3787,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"627 W 61ST ST
CHICAGO, IL
(41.783467, -87.64106)"
20-17-422-036-0000,6144,S,GREEN,ST,3177,16,ENGLEWOOD,PD1227/PD1177,Englewood Neighborhood,"6144 S GREEN ST
CHICAGO, IL
(41.782829, -87.646085)"
20-16-121-038-0000,712,W,59TH,ST,3074,20,ENGLEWOOD,RS-3,NOT IN TIF,"712 W 59TH ST
CHICAGO, IL
(41.787077, -87.643115)"
20-17-400-008-0000,1139,W,59TH,ST,3001,16,ENGLEWOOD,B3-1,Englewood Neighborhood,"1139 W 59TH ST
CHICAGO, IL
(41.786915, -87.65386)"
20-16-219-010-0000,5761,S,LA SALLE,ST,3026,20,ENGLEWOOD,RS-3,Washington Park,"5761 S LA SALLE ST
CHICAGO, IL
(41.78914, -87.629155)"
20-20-430-010-0000,7031,S,PEORIA,ST,3187,6,ENGLEWOOD,RT-4,NOT IN TIF,"7031 S PEORIA ST
CHICAGO, IL
(41.76601, -87.646873)"
20-20-400-007-0000,6711,S,RACINE,AVE,2991,16,ENGLEWOOD,RS-3,NOT IN TIF,"6711 S RACINE AVE
CHICAGO, IL
(41.772123, -87.654319)"
20-16-318-091-0000,668,W,62ND,ST,2642,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"668 W 62ND ST
CHICAGO, IL
(41.781619, -87.6417)"
20-21-102-017-0000,6314,S,LOWE,AVE,7187,20,ENGLEWOOD,PD 74,Englewood Neighborhood,"6314 S LOWE AVE
CHICAGO, IL
(41.779257, -87.640825)"
20-17-210-023-0000,1048,W,57TH,ST,2168,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"1048 W 57TH ST
CHICAGO, IL
(41.790584, -87.651832)"
20-20-421-029-0000,6948,S,PEORIA,ST,14971,6,ENGLEWOOD,RT-4,NOT IN TIF,"6948 S PEORIA ST
CHICAGO, IL
(41.767271, -87.646909)"
20-17-414-001-0000,6001,S,PEORIA,ST,3091,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6001 S PEORIA ST
CHICAGO, IL
(41.785179, -87.647356)"
20-17-207-012-0000,5516,S,HALSTED,ST,6004,20,ENGLEWOOD,B3-2,Englewood Neighborhood,"5516 S HALSTED ST
CHICAGO, IL
(41.793329, -87.645129)"
20-29-219-045-0000,7324,S,MORGAN,ST,3103,17,ENGLEWOOD,RS-3,NOT IN TIF,"7324 S MORGAN ST
CHICAGO, IL
(41.760728, -87.649159)"
20-21-421-002-0000,7029,S,PRINCETON,AVE,5281,6,GREATER GRAND CROSSING,RT-4,67th/Wentworth,"7029 S PRINCETON AVE
CHICAGO, IL
(41.766218, -87.632224)"
20-17-423-045-0000,6124,S,HALSTED,,1395,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"6124 S HALSTED
CHICAGO, IL
(41.782696, -87.644954)"
20-08-429-016-0000,950,W,55TH,ST,6137,20,NEW CITY,RS-3,47th/Halsted,"950 W 55TH ST
CHICAGO, IL
(41.794282, -87.649699)"
20-20-431-002-0000,7007,S,GREEN,ST,366,6,ENGLEWOOD,RT-4,67th/Wentworth,"7007 S GREEN ST
CHICAGO, IL
(41.76672, -87.645682)"
20-21-206-013-0000,220,W,65TH,ST,2916,20,ENGLEWOOD,RM-5,Englewood Neighborhood,"220 W 65TH ST
CHICAGO, IL
(41.776567, -87.631018)"
20-17-430-033-0000,842,W,63RD,ST,3388,16,ENGLEWOOD,PD 1227,Englewood Mall,"842 W 63RD ST
CHICAGO, IL
(41.779757, -87.646154)"
20-17-423-054-0000,806,W,61ST,,666,16,ENGLEWOOD,B2-2,Englewood Neighborhood,"806 W 61ST
CHICAGO, IL
(41.783385, -87.645653)"
20-16-112-028-0000,5724,S,EMERALD,AVE,2961,20,ENGLEWOOD,RS-3,NOT IN TIF,"5724 S EMERALD AVE
CHICAGO, IL
(41.789823, -87.643823)"
20-16-212-006-0000,5713,S,WENTWORTH,AVE,3138,20,ENGLEWOOD,C1-1,Washington Park,"5713 S WENTWORTH AVE
CHICAGO, IL
(41.790611, -87.630392)"
20-28-302-026-0000,7548,S,LOWE,AVE,5019,6,ENGLEWOOD,POS-2,NOT IN TIF,"7548 S LOWE AVE
CHICAGO, IL
(41.756445, -87.640549)"
20-17-225-027-0000,1110,W,59TH,ST,3087,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"1110 W 59TH ST
CHICAGO, IL
(41.786931, -87.652798)"
20-16-100-032-0000,5649,S,HALSTED,ST,3073,20,ENGLEWOOD,C1-2,47th/Halsted,"5649 S HALSTED ST
CHICAGO, IL
(41.791575, -87.645066)"
20-16-101-037-0000,5651,S,EMERALD,AVE,3129,20,ENGLEWOOD,RS-3,NOT IN TIF,"5651 S EMERALD AVE
CHICAGO, IL
(41.791001, -87.643833)"
20-16-420-004-0000,6213,S,PRINCETON,,2415,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"6213 S PRINCETON
CHICAGO, IL
(41.781177, -87.632675)"
20-17-406-043-0000,5950,S,GREEN,ST,3115,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5950 S GREEN ST
CHICAGO, IL
(41.785311, -87.646158)"
20-29-216-013-0000,7333,S,RACINE,AVE,3101,17,ENGLEWOOD,B1-1,NOT IN TIF,"7333 S RACINE AVE
CHICAGO, IL
(41.760393, -87.654005)"
20-17-406-005-0000,5911,S,PEORIA,ST,3104,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5911 S PEORIA ST
CHICAGO, IL
(41.786611, -87.647396)"
20-17-211-032-0000,5624,S,MORGAN,ST,3774,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5624 S MORGAN ST
CHICAGO, IL
(41.79177, -87.649946)"
20-20-407-019-0000,820,W,68TH,ST,4705,6,ENGLEWOOD,RS-3,67th/Wentworth,"820 W 68TH ST
CHICAGO, IL
(41.770645, -87.64542)"
20-20-400-018-0000,6743,S,RACINE,AVE,2991,16,ENGLEWOOD,RS-3,NOT IN TIF,"6743 S RACINE AVE
CHICAGO, IL
(41.771093, -87.65429)"
20-29-228-020-0000,7404,S,PEORIA,ST,3116,17,ENGLEWOOD,RS-3,NOT IN TIF,"7404 S PEORIA ST
CHICAGO, IL
(41.759471, -87.646705)"
20-17-402-048-0000,5910,S,CARPENTER,,1538,16,ENGLEWOOD,B3-1,Englewood Neighborhood,"5910 S CARPENTER
CHICAGO, IL
(41.786584, -87.65103)"
20-20-430-002-0000,7011,S,PEORIA,ST,3738,6,ENGLEWOOD,RT-4,NOT IN TIF,"7011 S PEORIA ST
CHICAGO, IL
(41.766582, -87.646892)"
20-20-224-035-0000,1150,W,MARQUETTE,RD,3259,16,ENGLEWOOD,B3-1,Englewood Neighborhood,"1150 W MARQUETTE RD
CHICAGO, IL
(41.772355, -87.653932)"
20-21-101-044-0000,6345,S,HALSTED,ST,1723,20,ENGLEWOOD,PD 74,Englewood Neighborhood,"6345 S HALSTED ST
CHICAGO, IL
(41.778249, -87.644681)"
20-20-230-028-0000,6626,S,GREEN,ST,3114,6,ENGLEWOOD,RS-3,Englewood Neighborhood,"6626 S GREEN ST
CHICAGO, IL
(41.773462, -87.645847)"
20-28-117-012-0000,414,W,74TH,ST,21284,6,ENGLEWOOD,RT-4,NOT IN TIF,"414 W 74TH ST
CHICAGO, IL
(41.759898, -87.635427)"
20-21-310-028-0000,6818,S,NORMAL,BLVD,7245,6,ENGLEWOOD,RT-4,67th/Wentworth,"6818 S NORMAL BLVD
CHICAGO, IL
(41.77027, -87.637281)"
20-17-430-003-0000,6209,S,PEORIA,ST,3048,16,ENGLEWOOD,PD 1227,Englewood Mall,"6209 S PEORIA ST
CHICAGO, IL
(41.780925, -87.647251)"
20-17-401-045-0000,5952,S,ABERDEEN,,3105,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5952 S ABERDEEN
CHICAGO, IL
(41.785969, -87.652264)"
20-17-431-003-0000,6211,S,GREEN,ST,4544,16,ENGLEWOOD,PD1227/C1-2,Englewood Mall,"6211 S GREEN ST
CHICAGO, IL
(41.781289, -87.646253)"
20-20-217-015-0000,6535,S,MAY,AVE,3111,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6535 S MAY AVE
CHICAGO, IL
(41.775246, -87.653204)"
20-16-204-055-0000,5632,S,LA SALLE,ST,3174,3,ENGLEWOOD,RS-3,Washington Park,"5632 S LA SALLE ST
CHICAGO, IL
(41.791767, -87.62922)"
20-17-404-019-0000,5943,S,MORGAN,ST,3101,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5943 S MORGAN ST
CHICAGO, IL
(41.7857, -87.649809)"
20-16-320-025-0000,6144,S,STEWART,AVE,3382,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"6144 S STEWART AVE
CHICAGO, IL
(41.782169, -87.635104)"
20-21-306-013-0000,6839,S,HALSTED,ST,3153,6,ENGLEWOOD,B1-2,67th/Wentworth,"6839 S HALSTED ST
CHICAGO, IL
(41.769453, -87.644519)"
20-17-404-034-0000,5940,S,SANGAMON,,4132,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5940 S SANGAMON
CHICAGO, IL
(41.786136, -87.64861)"
20-16-317-029-0000,6102,S,STEWART,AVE,2263,20,ENGLEWOOD,RS-3,Englewood Neighborhood,"6102 S STEWART AVE
CHICAGO, IL
(41.783157, -87.635125)"
20-20-224-019-0000,6612,S,MAY,ST,3129,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6612 S MAY ST
CHICAGO, IL
(41.773653, -87.65315)"
20-17-400-029-0000,5914,S,MAY,ST,3121,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"5914 S MAY ST
CHICAGO, IL
(41.786407, -87.653464)"
20-20-417-006-0000,6915,S,MAY,,3089,6,ENGLEWOOD,RS-3,NOT IN TIF,"6915 S MAY
CHICAGO, IL
(41.768461, -87.652988)"
20-17-418-013-0000,6123,S,ABERDEEN,ST,4974,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6123 S ABERDEEN ST
CHICAGO, IL
(41.782876, -87.652164)"
20-17-208-008-0000,5619,S,RACINE,AVE,3122,16,ENGLEWOOD,B3-2,Englewood Neighborhood,"5619 S RACINE AVE
CHICAGO, IL
(41.791774, -87.654807)"
20-20-231-029-0000,6628,S,HALSTED,ST,3133,6,ENGLEWOOD,B3-2,Englewood Neighborhood,"6628 S HALSTED ST
CHICAGO, IL
(41.773347, -87.644627)"
20-21-319-003-0000,6913,S,NORMAL,BLVD,6259,6,ENGLEWOOD,RT-4,67th/Wentworth,"6913 S NORMAL BLVD
CHICAGO, IL
(41.768518, -87.637231)"
20-20-227-020-0000,6602,S,MORGAN,ST,3826,6,ENGLEWOOD,RS-3,Englewood Neighborhood,"6602 S MORGAN ST
CHICAGO, IL
(41.774012, -87.649511)"
20-17-411-042-0000,6050,S,MORGAN,ST,3035,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"6050 S MORGAN ST
CHICAGO, IL
(41.783669, -87.649763)"
20-17-419-006-0000,1011,W,61ST,ST,4485,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"1011 W 61ST ST
CHICAGO, IL
(41.783322, -87.650189)"
20-20-307-029-0000,6758,S,RACINE,AVE,3003,17,WEST ENGLEWOOD,RS-3,NOT IN TIF,"6758 S RACINE AVE
CHICAGO, IL
(41.77065, -87.654278)"
20-17-408-044-0000,1144,W,61ST,ST,3001,16,ENGLEWOOD,RS-3,Englewood Neighborhood,"1144 W 61ST ST
CHICAGO, IL
(41.783276, -87.653913)"
20-28-100-010-0000,7127,S,HALSTED,ST,3163,6,ENGLEWOOD,B1-2,67th/Wentworth,"7127 S HALSTED ST
CHICAGO, IL
(41.76433, -87.644401)"
20-17-429-023-0000,6212,S,PEORIA,ST,3146,16,ENGLEWOOD,PD1227/C1-2,Englewood Neighborhood,"6212 S PEORIA ST
CHICAGO, IL
(41.780846, -87.647255)"
20-28-202-009-0000,7127,S,PRINCETON,AVE,6179,6,GREATER GRAND CROSSING,RT-4,67th/Wentworth,"7127 S PRINCETON AVE
CHICAGO, IL
(41.764917, -87.632197)"
